Paper_ID,DOI,Material_Parent_ID,Processing_State_ID,ML_Condition_ID,Observation_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,CURRENT_PAPER_FIT_INTERCEPT/REPORTED_CONTRIBUTION,p.12; Fig.11,Load-unload-reload back-stress analysis over first ~16% strain; σ_HDI=(σu+σr)/2,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,Mechanical-response-derived descriptor; mark as potential leakage for mechanism prediction unless a later eligibility policy explicitly allows post-loading features.,as named/reported,CURRENT_PAPER_FIT_INTERCEPT/REPORTED_CONTRIBUTION,p.12; Fig.11,Load-unload-reload back-stress analysis over first ~16% strain; σ_HDI=(σu+σr)/2,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Paper states 631.2 MPa as the contribution from the approximately linear fitted back-stress response.,as named/reported,CURRENT_PAPER_FIT_INTERCEPT/REPORTED_CONTRIBUTION,p.12; Fig.11,Load-unload-reload back-stress analysis over first ~16% strain; σ_HDI=(σu+σr)/2,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,ML_Condition_ID,P014_MC_A600,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Scope,Strengthening-model input,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Feature,Taylor_factor_M,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value,3.06,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Method_or_Formula,Dislocation strengthening formula,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Source_Reference_Status,CURRENT_PAPER_ASSUMPTION,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Evidence_Location,p.11,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,"Preserve as model input, not measured property.",as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Used in σD=MGαb√ρ.,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,ML_Condition_ID,P014_MC_A600,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Scope,Strengthening-model input,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Feature,alpha_constant,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value,0.2,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Method_or_Formula,Dislocation strengthening formula,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Source_Reference_Status,CURRENT_PAPER_WITH_CITATION,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Evidence_Location,p.11,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,Do not treat as alloy-specific experimental observation.,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Dimensionless dislocation-strengthening constant.,as named/reported,MODEL_INPUT,p.11,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,ML_Condition_ID,P014_MC_A600,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Scope,Strengthening-model input,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Feature,Shear_modulus_G,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value,76.0,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Units,GPa,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value_Status,SECONDARY_REFERENCE_INPUT,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Method_or_Formula,Dislocation strengthening formula,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Source_Reference_Status,SECONDARY_REFERENCE,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Evidence_Location,pp.11-12,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,Do not label as experimentally measured in P014.,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Cited from Ref.38.,as named/reported,SECONDARY_REFERENCE_INPUT,pp.11-12,Dislocation strengthening formula,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,ML_Condition_ID,P014_MC_A600,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Scope,Strengthening-model input,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Feature,Hall_Petch_k,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value,226.0,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Units,MPa/um^0.5,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value_Status,SECONDARY_REFERENCE_INPUT,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Method_or_Formula,Hall-Petch equation,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Source_Reference_Status,SECONDARY_REFERENCE,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Evidence_Location,p.12,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,Reference constant; exclude from paper-specific experimental feature completeness.,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Cited from Ref.39.,as named/reported,SECONDARY_REFERENCE_INPUT,p.12,Hall-Petch equation,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,ML_Condition_ID,P014_MC_A600,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Scope,A600 recrystallized region,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Feature,Hall_Petch_d,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value,0.79,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Units,um,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Value_Status,CURRENT_PAPER_MICROSTRUCTURE_INPUT,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Method_or_Formula,Average grain size used in Hall-Petch term,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Source_Reference_Status,CURRENT_PAPER,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Evidence_Location,p.12,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Confidence,High,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Leakage_or_Use_Rule,Same numerical value as reported A600 average grain size; retain scope used in strengthening model.,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,P014_MC_A600,,Notes,Paper calls d the average grain size of recrystallization region.,as named/reported,CURRENT_PAPER_MICROSTRUCTURE_INPUT,p.12,Average grain size used in Hall-Petch term,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,ML_Condition_ID,All states,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Scope,Alloy-level,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Feature,SFE,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Units,mJ/m2,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Value_Status,NOT_REPORTED,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Method_or_Formula,No numeric SFE in main paper,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Source_Reference_Status,NOT_AVAILABLE,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Evidence_Location,Main paper,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Confidence,High,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Leakage_or_Use_Rule,Do not import SFE from another FeMnCoCr paper.,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Notes,Leave NA.,as named/reported,NOT_REPORTED,Main paper,No numeric SFE in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,ML_Condition_ID,All states,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Scope,Alloy-level,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Feature,DeltaG_fcc_hcp,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Units,J/mol,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Value_Status,NOT_REPORTED,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Method_or_Formula,No numeric DeltaG in main paper,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Source_Reference_Status,NOT_AVAILABLE,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Evidence_Location,Main paper,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Confidence,High,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Leakage_or_Use_Rule,Do not infer from TRIP behavior.,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,All states,,Notes,Leave NA.,as named/reported,NOT_REPORTED,Main paper,No numeric DeltaG in main paper,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Issue_ID,C001,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scope,A650 initial phase,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_A,Text/XRD: annealed samples have a single FCC phase and no HCP peak,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_B,"EBSD Fig.2(d1): FCC 99.9%, HCP 0.1%",as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Preserve both; canonical numeric EBSD trace HCP=0.001 with explicit conflict status,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Severity,MAJOR,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Why,The two modalities/text descriptions are not exactly identical and 0.1% may reflect trace classification/noise.,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Never silently round A650 HCP to 0 or call 0.1% definitive bulk HCP without provenance.,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.1-2; pp.3-5,as named/reported,VERIFIED_WORKBOOK,Figs.1-2; pp.3-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Issue_ID,C002,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scope,A600 15% twins,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_A,Text/Fig.8 explicitly labels observed twins as annealing twins,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_B,"SAED shows twin diffraction, but deformation-twin origin at 15% is not explicitly established",as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,TRIP_at_stage=1; TWIP_at_stage=NA,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Severity,MAJOR,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Why,Twin presence alone is not equivalent to deformation TWIP if the twin is pre-existing/annealing in origin.,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Only promote A600 TWIP=1 at stages with direct deformation-twin evidence (30% and fracture).,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Fig.8; pp.8-9,as named/reported,VERIFIED_WORKBOOK,Fig.8; pp.8-9,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Issue_ID,C003,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scope,CR mechanism history,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_A,TEM shows deformation twins and FCC→HCP generated by cold rolling,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_B,CR tensile target is a later separate test condition,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Store as processing history; keep tensile TRIP/TWIP NA,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Severity,CRITICAL,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Why,Otherwise pre-test processing mechanisms would leak into tensile mechanism labels.,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,Separate Processing_TRIP/TWIP from Effective_TRIP/TWIP.,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Figs.2-3; pp.4-5,as named/reported,VERIFIED_WORKBOOK,Figs.2-3; pp.4-5,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Issue_ID,C004,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scope,Tensile temperature,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_A,Methods report machine and strain rate,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_B,No explicit tensile test temperature is stated,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Test_T_K=NA; Test_T_Raw='Not explicitly specified',as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Severity,MAJOR,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Why,Do not infer 298 K solely from ordinary laboratory testing.,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Implementation_Rule,"Any future standard RT value must be a derived standardized field, not direct-source evidence.",as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Evidence_Location,Methods p.3,as named/reported,VERIFIED_WORKBOOK,Methods p.3,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Issue_ID,C005,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Scope,Reported ± tensile values,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_A,Three tensile samples per alloy are reported,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Source_B,Table 1 reports means ± values but does not define SD/SE/range,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Decision,Replicate_n=3; uncertainty_type=UNKNOWN_REPORTED_PM; no pseudo-replicates,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Severity,MAJOR,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
P014,10.3390/ma17235893,P014_MAT_FE50MN30CO10CR10,,,,Why,The statistic represented by ± is not defined.,as named/reported,VERIFIED_WORKBOOK,Methods p.3; Table 1 p.6,source-reported,High,VERIFIED
