Paper_ID,DOI,Condition_ID,Field,Missingness_Cause,Evidence_for_classification,Where_to_check,Requires_manual_review
P017,10.1016/j.ijplas.2019.102649,P017_C06,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C06,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C07,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Grain_size_um,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P017,10.1016/j.ijplas.2019.102649,P017_C08,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Plasticity 127 (2020) 102649,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C01,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C02,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C03,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C04,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C05,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C06,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C07,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Homogenization_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Homogenization_time_h,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Hot_rolling_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Hot_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Cold_rolling_reduction_pct,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Annealing_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C08,Annealing_time_min,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,SFE_mJ_m2,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,DeltaG_FCC_HCP_J_mol,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Initial_FCC_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Initial_HCP_fraction,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Strain_rate_s-1,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
P018,10.1016/j.ijmecsci.2022.107098,P018_C09,Test_T_K,UNKNOWN,Cannot distinguish not reported from not extracted without paper review,International Journal of Mechanical Sciences 219 (2022) 107098,True
